Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;Unnamed: 15;Unnamed: 16;year
2004-11-21;05.00.00;0,1;808.0;-200.0;2,8;636.0;101.0;1120.0;75.0;862.0;770.0;4,1;52,2;0,4338;;;2004
2004-11-21;06.00.00;0,2;858.0;-200.0;2,7;633.0;97.0;1136.0;73.0;878.0;788.0;3,5;55,9;0,4431;;;2004
2004-11-21;07.00.00;-200;819.0;-200.0;3,6;690.0;127.0;1051.0;84.0;907.0;819.0;1,8;61,7;0,4376;;;2004
2004-11-21;08.00.00;0,2;862.0;-200.0;4,9;757.0;227.0;983.0;116.0;938.0;879.0;1,3;65,3;0,4457;;;2004
2004-11-21;09.00.00;0,5;877.0;-200.0;5,6;793.0;253.0;944.0;132.0;951.0;924.0;3,2;57,0;0,4434;;;2004
2004-11-21;10.00.00;0,4;941.0;-200.0;6,4;832.0;234.0;914.0;125.0;970.0;964.0;7,2;42,8;0,4356;;;2004
2004-11-21;11.00.00;0,8;983.0;-200.0;6,8;846.0;291.0;871.0;148.0;996.0;1055.0;10,3;34,2;0,4291;;;2004
2004-11-21;12.00.00;1,5;1067.0;-200.0;10,1;981.0;402.0;755.0;186.0;1104.0;1383.0;10,9;33,8;0,4393;;;2004
2004-11-21;13.00.00;1,9;1100.0;-200.0;11,2;1022.0;492.0;752.0;193.0;1101.0;1367.0;12,2;30,0;0,4245;;;2004
2004-11-21;14.00.00;1,1;958.0;-200.0;8,7;928.0;351.0;841.0;174.0;986.0;1120.0;13,3;24,3;0,3686;;;2004
2004-11-21;15.00.00;0,3;866.0;-200.0;5,0;763.0;160.0;1018.0;106.0;859.0;775.0;15,2;18,7;0,3214;;;2004
2004-11-21;16.00.00;0,9;1018.0;-200.0;8,2;907.0;292.0;889.0;127.0;981.0;1150.0;14,9;21,7;0,3646;;;2004
2004-11-21;17.00.00;2,1;1175.0;-200.0;12,7;1074.0;537.0;748.0;172.0;1134.0;1528.0;13,1;25,4;0,3814;;;2004
2004-11-21;18.00.00;2,4;1197.0;-200.0;10,9;1012.0;607.0;717.0;179.0;1103.0;1655.0;11,7;32,7;0,4472;;;2004
2004-11-21;19.00.00;1,6;1110.0;-200.0;7,4;872.0;308.0;822.0;150.0;971.0;1393.0;10,1;34,4;0,4249;;;2004
2004-11-21;20.00.00;1,1;1060.0;-200.0;6,3;825.0;277.0;854.0;147.0;967.0;1338.0;9,8;36,0;0,4364;;;2004
2004-11-21;21.00.00;1,3;1136.0;-200.0;7,7;885.0;348.0;806.0;163.0;1006.0;1403.0;7,1;43,2;0,4360;;;2004
2004-11-21;22.00.00;0,8;1049.0;-200.0;7,2;864.0;267.0;818.0;145.0;1010.0;1327.0;5,9;47,8;0,4459;;;2004
2004-11-21;23.00.00;1;1053.0;-200.0;7,0;859.0;399.0;810.0;186.0;1008.0;1346.0;5,3;50,5;0,4530;;;2004
2004-11-22;00.00.00;0,3;970.0;-200.0;5,0;763.0;163.0;917.0;116.0;930.0;1132.0;5,6;48,0;0,4412;;;2004
2004-11-22;01.00.00;1;1049.0;-200.0;8,2;907.0;297.0;795.0;145.0;1038.0;1209.0;3,9;55,9;0,4568;;;2004
2004-11-22;02.00.00;0,4;919.0;-200.0;5,0;761.0;212.0;911.0;122.0;942.0;1044.0;3,3;58,0;0,4551;;;2004
2004-11-22;03.00.00;0,1;870.0;-200.0;3,5;684.0;-200.0;997.0;-200.0;895.0;936.0;3,7;56,3;0,4544;;;2004
2004-11-22;04.00.00;-200;814.0;-200.0;2,0;587.0;81.0;1146.0;68.0;876.0;840.0;4,2;54,8;0,4571;;;2004
2004-11-22;05.00.00;-200;820.0;-200.0;2,3;604.0;116.0;1127.0;80.0;874.0;847.0;2,6;60,8;0,4544;;;2004
2004-11-22;06.00.00;0,1;897.0;-200.0;4,2;722.0;201.0;987.0;108.0;953.0;959.0;3,7;57,9;0,4651;;;2004
2004-11-22;07.00.00;0,4;988.0;-200.0;6,8;850.0;333.0;861.0;149.0;1030.0;1133.0;4,5;54,8;0,4660;;;2004
2004-11-22;08.00.00;2,4;1242.0;-200.0;16,2;1185.0;733.0;625.0;232.0;1297.0;1511.0;4,9;55,8;0,4882;;;2004
2004-11-22;09.00.00;3,1;1493.0;-200.0;50,7;1981.0;846.0;448.0;215.0;1567.0;2346.0;5,4;55,1;0,4970;;;2004
2004-11-22;10.00.00;3,1;1394.0;-200.0;63,7;2214.0;801.0;411.0;218.0;1629.0;2311.0;6,2;51,8;0,4952;;;2004
2004-11-22;11.00.00;2,7;1252.0;-200.0;25,4;1439.0;884.0;559.0;239.0;1383.0;1798.0;6,8;49,8;0,4959;;;2004
2004-11-22;12.00.00;2,3;1255.0;-200.0;20,1;1301.0;784.0;571.0;224.0;1355.0;1750.0;7,3;50,6;0,5184;;;2004
2004-11-22;13.00.00;3;1360.0;-200.0;23,5;1392.0;896.0;490.0;235.0;1458.0;1863.0;7,8;49,0;0,5191;;;2004
2004-11-22;14.00.00;3,6;1369.0;-200.0;25,2;1434.0;953.0;489.0;237.0;1539.0;1883.0;8,0;49,2;0,5282;;;2004
2004-11-22;15.00.00;3,1;1361.0;-200.0;21,8;1347.0;980.0;518.0;239.0;1456.0;1851.0;8,3;49,3;0,5414;;;2004
2004-11-22;16.00.00;3,5;1411.0;-200.0;22,8;1371.0;1058.0;500.0;235.0;1484.0;1919.0;8,5;49,6;0,5517;;;2004
2004-11-22;17.00.00;4;1509.0;-200.0;25,4;1439.0;1080.0;459.0;199.0;1577.0;2078.0;8,5;52,6;0,5856;;;2004
2004-11-22;18.00.00;6,3;1738.0;-200.0;38,3;1735.0;1301.0;365.0;240.0;1917.0;2434.0;8,9;53,4;0,6117;;;2004
2004-11-22;19.00.00;6,9;1766.0;-200.0;37,6;1720.0;1345.0;361.0;245.0;1881.0;2515.0;9,1;53,8;0,6216;;;2004
2004-11-22;20.00.00;6,5;1706.0;-200.0;33,9;1641.0;1218.0;381.0;239.0;1778.0;2522.0;8,9;54,2;0,6183;;;2004
2004-11-22;21.00.00;3,3;1472.0;-200.0;22,4;1361.0;884.0;462.0;191.0;1455.0;2334.0;8,5;54,2;0,6054;;;2004
2004-11-22;22.00.00;2,4;1392.0;-200.0;16,9;1206.0;650.0;521.0;164.0;1347.0;2199.0;8,5;57,8;0,6432;;;2004
2004-11-22;23.00.00;1,7;1335.0;-200.0;13,9;1112.0;444.0;570.0;130.0;1331.0;1861.0;7,7;71,1;0,7503;;;2004
2004-11-23;00.00.00;1,3;1285.0;-200.0;11,6;1037.0;370.0;610.0;121.0;1277.0;1751.0;7,9;72,5;0,7766;;;2004
2004-11-23;01.00.00;1,1;1267.0;-200.0;10,8;1008.0;349.0;628.0;118.0;1264.0;1652.0;8,0;75,3;0,8079;;;2004
2004-11-23;02.00.00;0,8;1176.0;-200.0;8,8;930.0;287.0;679.0;113.0;1216.0;1455.0;8,0;76,2;0,8217;;;2004
2004-11-23;03.00.00;0,3;1079.0;-200.0;6,0;812.0;-200.0;782.0;-200.0;1158.0;1158.0;7,8;81,3;0,8631;;;2004
2004-11-23;04.00.00;-200;1084.0;-200.0;6,1;816.0;226.0;776.0;94.0;1165.0;1126.0;7,9;81,8;0,8759;;;2004
2004-11-23;05.00.00;1,3;1091.0;-200.0;6,4;829.0;238.0;755.0;92.0;1177.0;1126.0;8,2;81,4;0,8880;;;2004
2004-11-23;06.00.00;1,4;1126.0;-200.0;7,7;886.0;316.0;713.0;98.0;1225.0;1158.0;8,5;81,1;0,8989;;;2004
2004-11-23;07.00.00;2,1;1210.0;-200.0;10,0;978.0;508.0;666.0;111.0;1332.0;1237.0;8,9;79,3;0,9088;;;2004
2004-11-23;08.00.00;4,5;1565.0;-200.0;24,0;1405.0;920.0;488.0;139.0;1830.0;1696.0;9,5;77,9;0,9278;;;2004
2004-11-23;09.00.00;5,7;1578.0;-200.0;27,6;1494.0;980.0;448.0;160.0;1854.0;1800.0;9,9;77,6;0,9488;;;2004
2004-11-23;10.00.00;6,6;1702.0;-200.0;31,5;1585.0;1188.0;422.0;183.0;1960.0;1967.0;10,7;76,2;0,9798;;;2004
2004-11-23;11.00.00;5;1552.0;-200.0;24,1;1406.0;1045.0;478.0;185.0;1749.0;1862.0;11,8;72,2;0,9948;;;2004
2004-11-23;12.00.00;5,3;1590.0;-200.0;26,5;1466.0;999.0;448.0;198.0;1831.0;2003.0;13,3;66,9;1,0163;;;2004
2004-11-23;13.00.00;5,4;1640.0;-200.0;27,1;1480.0;955.0;432.0;201.0;1865.0;2041.0;13,8;67,0;1,0513;;;2004
2004-11-23;14.00.00;7,3;1769.0;-200.0;33,2;1624.0;1189.0;396.0;233.0;2041.0;2202.0;13,9;67,6;1,0666;;;2004
2004-11-23;15.00.00;5,1;1581.0;-200.0;25,5;1442.0;933.0;435.0;202.0;1839.0;1966.0;14,2;66,8;1,0730;;;2004
2004-11-23;16.00.00;5,3;1658.0;-200.0;27,1;1482.0;898.0;419.0;186.0;1893.0;2030.0;14,2;67,8;1,0879;;;2004
2004-11-23;17.00.00;7,3;1821.0;-200.0;35,4;1673.0;1201.0;371.0;215.0;2119.0;2201.0;13,6;71,0;1,1018;;;2004
2004-11-23;18.00.00;10,2;1982.0;-200.0;49,5;1959.0;1369.0;322.0;227.0;2536.0;2386.0;13,2;72,6;1,0936;;;2004
2004-11-23;19.00.00;11,9;2008.0;-200.0;50,6;1980.0;1389.0;325.0;220.0;2562.0;2342.0;12,4;74,7;1,0741;;;2004
2004-11-23;20.00.00;11,5;1918.0;-200.0;49,4;1958.0;1358.0;335.0;190.0;2477.0;2237.0;11,5;76,2;1,0324;;;2004
2004-11-23;21.00.00;8,3;1693.0;-200.0;31,7;1590.0;1189.0;412.0;178.0;1949.0;2025.0;10,4;79,3;0,9993;;;2004
2004-11-23;22.00.00;4,7;1495.0;-200.0;21,8;1345.0;866.0;467.0;147.0;1649.0;1853.0;10,0;82,5;1,0150;;;2004
2004-11-23;23.00.00;4;1449.0;-200.0;19,8;1291.0;718.0;482.0;138.0;1580.0;1817.0;10,0;82,6;1,0163;;;2004
2004-11-24;00.00.00;3,9;1439.0;-200.0;18,6;1257.0;715.0;494.0;135.0;1571.0;1704.0;10,1;83,5;1,0296;;;2004
2004-11-24;01.00.00;2,8;1270.0;-200.0;13,4;1098.0;558.0;572.0;123.0;1420.0;1463.0;10,0;83,6;1,0235;;;2004
2004-11-24;02.00.00;2,3;1163.0;-200.0;10,1;980.0;467.0;654.0;106.0;1327.0;1299.0;10,4;80,8;1,0191;;;2004
2004-11-24;03.00.00;1,8;1130.0;-200.0;8,4;915.0;-200.0;697.0;-200.0;1281.0;1205.0;10,6;80,3;1,0252;;;2004
2004-11-24;04.00.00;1,4;1023.0;-200.0;5,4;781.0;295.0;809.0;81.0;1195.0;1019.0;10,6;78,8;1,0080;;;2004
2004-11-24;05.00.00;1;931.0;-200.0;3,4;679.0;151.0;947.0;66.0;1138.0;867.0;10,5;77,8;0,9839;;;2004
2004-11-24;06.00.00;1;953.0;-200.0;4,1;717.0;188.0;907.0;64.0;1152.0;911.0;9,8;79,2;0,9567;;;2004
2004-11-24;07.00.00;1,8;1108.0;-200.0;8,7;927.0;380.0;718.0;86.0;1315.0;1106.0;9,5;80,3;0,9532;;;2004
2004-11-24;08.00.00;3,8;1414.0;-200.0;18,7;1261.0;717.0;532.0;114.0;1644.0;1479.0;9,8;80,5;0,9724;;;2004
2004-11-24;09.00.00;4,2;1423.0;-200.0;21,0;1323.0;803.0;496.0;115.0;1727.0;1568.0;10,3;80,3;1,0020;;;2004
2004-11-24;10.00.00;3,6;1352.0;-200.0;17,7;1231.0;726.0;538.0;110.0;1605.0;1530.0;11,1;77,2;1,0175;;;2004
2004-11-24;11.00.00;3,3;1303.0;-200.0;15,1;1153.0;558.0;575.0;116.0;1520.0;1582.0;13,3;68,8;1,0505;;;2004
2004-11-24;12.00.00;2;1103.0;-200.0;8,8;931.0;427.0;711.0;162.0;1293.0;1235.0;15,1;58,3;0,9978;;;2004
2004-11-24;13.00.00;2;1138.0;-200.0;9,7;967.0;317.0;695.0;104.0;1332.0;1195.0;15,6;56,2;0,9876;;;2004
2004-11-24;14.00.00;2,9;1278.0;-200.0;14,4;1130.0;436.0;580.0;129.0;1506.0;1471.0;15,4;59,6;1,0375;;;2004
2004-11-24;15.00.00;2,7;1292.0;-200.0;14,7;1141.0;490.0;556.0;146.0;1498.0;1582.0;14,6;63,7;1,0508;;;2004
2004-11-24;16.00.00;3,4;1374.0;-200.0;17,4;1222.0;602.0;516.0;160.0;1582.0;1671.0;13,7;66,8;1,0432;;;2004
2004-11-24;17.00.00;4,5;1464.0;-200.0;22,3;1358.0;732.0;477.0;169.0;1719.0;1711.0;12,3;72,5;1,0331;;;2004
2004-11-24;18.00.00;6,1;1562.0;-200.0;30,3;1557.0;865.0;427.0;167.0;1916.0;1852.0;10,8;77,2;1,0021;;;2004
2004-11-24;19.00.00;6,8;1592.0;-200.0;33,3;1627.0;936.0;401.0;166.0;1957.0;1902.0;10,2;80,4;1,0003;;;2004
2004-11-24;20.00.00;8,4;1669.0;-200.0;36,0;1686.0;1074.0;384.0;181.0;2066.0;1961.0;10,1;79,3;0,9795;;;2004
2004-11-24;21.00.00;5,3;1429.0;-200.0;23,9;1401.0;812.0;475.0;144.0;1698.0;1689.0;10,0;76,1;0,9329;;;2004
2004-11-24;22.00.00;4,5;1354.0;-200.0;19,0;1269.0;773.0;506.0;141.0;1530.0;1580.0;8,6;82,3;0,9198;;;2004
2004-11-24;23.00.00;4,1;1311.0;-200.0;16,8;1203.0;761.0;542.0;123.0;1448.0;1428.0;7,7;84,3;0,8881;;;2004
2004-11-25;00.00.00;4;1311.0;-200.0;17,5;1225.0;781.0;538.0;121.0;1464.0;1434.0;7,1;84,1;0,8557;;;2004
2004-11-25;01.00.00;4;1292.0;-200.0;17,4;1221.0;743.0;547.0;114.0;1437.0;1389.0;6,7;83,2;0,8190;;;2004
2004-11-25;02.00.00;3;1091.0;-200.0;11,3;1025.0;533.0;666.0;93.0;1262.0;1130.0;6,0;83,0;0,7800;;;2004
2004-11-25;03.00.00;2,1;1009.0;-200.0;8,7;928.0;-200.0;754.0;-200.0;1166.0;983.0;5,1;84,0;0,7439;;;2004
2004-11-25;04.00.00;2,2;1050.0;-200.0;9,4;956.0;456.0;725.0;89.0;1162.0;1025.0;4,3;85,4;0,7152;;;2004
2004-11-25;05.00.00;2,2;1053.0;-200.0;9,4;955.0;486.0;710.0;94.0;1154.0;1050.0;4,0;85,7;0,7041;;;2004
2004-11-25;06.00.00;2;1016.0;-200.0;9,1;945.0;498.0;724.0;93.0;1147.0;1038.0;4,0;84,4;0,6943;;;2004
2004-11-25;07.00.00;2,2;1057.0;-200.0;10,7;1004.0;585.0;702.0;100.0;1204.0;1080.0;4,0;83,1;0,6820;;;2004
2004-11-25;08.00.00;4;1309.0;-200.0;21,3;1333.0;911.0;537.0;127.0;1555.0;1411.0;4,4;81,3;0,6890;;;2004
2004-11-25;09.00.00;4,8;1315.0;-200.0;22,9;1375.0;845.0;526.0;137.0;1576.0;1549.0;6,7;72,6;0,7180;;;2004
2004-11-25;10.00.00;4,6;1315.0;-200.0;20,1;1300.0;807.0;547.0;190.0;1531.0;1659.0;10,0;63,4;0,7791;;;2004
2004-11-25;11.00.00;2,8;1111.0;-200.0;11,8;1042.0;603.0;682.0;171.0;1257.0;1434.0;13,6;48,7;0,7547;;;2004
2004-11-25;12.00.00;2,1;1087.0;-200.0;10,6;1000.0;391.0;706.0;127.0;1251.0;1310.0;14,6;46,5;0,7687;;;2004
2004-11-25;13.00.00;2;1104.0;-200.0;11,4;1028.0;279.0;696.0;109.0;1263.0;1227.0;15,4;43,0;0,7483;;;2004
2004-11-25;14.00.00;2,5;1142.0;-200.0;12,8;1078.0;358.0;670.0;126.0;1256.0;1261.0;16,4;38,2;0,7081;;;2004
2004-11-25;15.00.00;2,5;1164.0;-200.0;13,4;1096.0;403.0;662.0;136.0;1311.0;1261.0;16,8;37,6;0,7129;;;2004
2004-11-25;16.00.00;2,8;1214.0;-200.0;14,2;1124.0;465.0;659.0;156.0;1302.0;1345.0;16,8;36,7;0,6944;;;2004
2004-11-25;17.00.00;4;1369.0;-200.0;21,8;1346.0;707.0;558.0;187.0;1537.0;1608.0;15,4;41,3;0,7151;;;2004
2004-11-25;18.00.00;4,5;1368.0;-200.0;21,4;1334.0;660.0;529.0;173.0;1547.0;1653.0;13,8;48,9;0,7699;;;2004
2004-11-25;19.00.00;3,1;1226.0;-200.0;15,4;1161.0;402.0;606.0;137.0;1368.0;1442.0;13,3;50,9;0,7745;;;2004
2004-11-25;20.00.00;2,6;1225.0;-200.0;14,5;1134.0;350.0;614.0;122.0;1352.0;1421.0;11,5;57,3;0,7786;;;2004
2004-11-25;21.00.00;2,6;1190.0;-200.0;11,4;1028.0;355.0;654.0;129.0;1287.0;1329.0;10,7;59,8;0,7674;;;2004
2004-11-25;22.00.00;2;1128.0;-200.0;7,8;889.0;296.0;743.0;110.0;1160.0;1212.0;10,0;61,8;0,7576;;;2004
2004-11-25;23.00.00;1,8;1105.0;-200.0;7,6;883.0;266.0;747.0;102.0;1180.0;1179.0;9,9;62,1;0,7566;;;2004
2004-11-26;00.00.00;2,5;1152.0;-200.0;9,5;959.0;373.0;689.0;114.0;1232.0;1231.0;9,3;64,5;0,7554;;;2004
2004-11-26;01.00.00;2,3;1141.0;-200.0;9,7;967.0;417.0;698.0;117.0;1245.0;1214.0;9,1;65,7;0,7607;;;2004
2004-11-26;02.00.00;2,1;1121.0;-200.0;8,1;901.0;308.0;712.0;98.0;1215.0;1134.0;8,9;71,8;0,8180;;;2004
2004-11-26;03.00.00;1,5;1043.0;-200.0;5,9;805.0;-200.0;798.0;-200.0;1155.0;992.0;9,1;72,9;0,8429;;;2004
2004-11-26;04.00.00;-200;1090.0;-200.0;6,6;841.0;209.0;757.0;79.0;1202.0;989.0;8,7;77,6;0,8753;;;2004
2004-11-26;05.00.00;1,2;982.0;-200.0;4,8;752.0;196.0;844.0;77.0;1153.0;897.0;9,0;77,3;0,8873;;;2004
2004-11-26;06.00.00;1;974.0;-200.0;4,6;743.0;203.0;864.0;75.0;1155.0;885.0;9,1;77,3;0,8944;;;2004
2004-11-26;07.00.00;1,7;1118.0;-200.0;8,4;915.0;393.0;731.0;95.0;1289.0;1059.0;9,3;76,9;0,9007;;;2004
2004-11-26;08.00.00;4,3;1508.0;-200.0;23,1;1379.0;864.0;496.0;137.0;1767.0;1567.0;10,0;75,0;0,9179;;;2004
2004-11-26;09.00.00;5,8;1521.0;-200.0;26,6;1470.0;960.0;456.0;149.0;1857.0;1727.0;10,6;72,7;0,9272;;;2004
2004-11-26;10.00.00;5,6;1562.0;-200.0;26,1;1458.0;1056.0;458.0;197.0;1770.0;2021.0;12,4;64,8;0,9310;;;2004
2004-11-26;11.00.00;4;1392.0;-200.0;16,4;1192.0;856.0;543.0;183.0;1508.0;1795.0;13,7;59,9;0,9335;;;2004
2004-11-26;12.00.00;4;1439.0;-200.0;18,9;1267.0;854.0;522.0;179.0;1586.0;1852.0;14,9;57,0;0,9564;;;2004
2004-11-26;13.00.00;4,9;1539.0;-200.0;22,7;1371.0;854.0;488.0;196.0;1712.0;1943.0;15,5;56,2;0,9814;;;2004
2004-11-26;14.00.00;5,6;1608.0;-200.0;27,2;1483.0;949.0;446.0;208.0;1845.0;2058.0;15,8;56,3;1,0026;;;2004
2004-11-26;15.00.00;5,1;1589.0;-200.0;24,1;1407.0;932.0;556.0;203.0;1757.0;1972.0;15,8;57,9;1,0292;;;2004
2004-11-26;16.00.00;6,2;1704.0;-200.0;29,1;1531.0;1071.0;507.0;213.0;1904.0;2098.0;15,7;58,9;1,0432;;;2004
2004-11-26;17.00.00;7,7;1822.0;-200.0;36,0;1686.0;1134.0;387.0;233.0;2077.0;2244.0;15,5;61,2;1,0670;;;2004
2004-11-26;18.00.00;10,1;1956.0;-200.0;45,2;1877.0;1389.0;347.0;255.0;2338.0;2465.0;15,5;62,8;1,0979;;;2004
2004-11-26;19.00.00;6,4;1676.0;-200.0;30,7;1568.0;866.0;444.0;170.0;1983.0;2096.0;15,6;64,9;1,1396;;;2004
2004-11-26;20.00.00;7,7;1834.0;-200.0;37,7;1723.0;947.0;400.0;167.0;2204.0;2190.0;15,1;67,0;1,1394;;;2004
2004-11-26;21.00.00;8,1;1759.0;-200.0;31,6;1588.0;1155.0;437.0;205.0;1971.0;2234.0;14,6;67,7;1,1164;;;2004
2004-11-26;22.00.00;4,7;1518.0;-200.0;19,9;1293.0;798.0;515.0;170.0;1602.0;2048.0;13,8;67,8;1,0609;;;2004
2004-11-26;23.00.00;4,3;1502.0;-200.0;18,6;1256.0;696.0;560.0;154.0;1568.0;2044.0;13,4;69,0;1,0579;;;2004
2004-11-27;00.00.00;4,1;1499.0;-200.0;16,9;1207.0;654.0;748.0;143.0;1530.0;1881.0;13,0;73,7;1,0957;;;2004
2004-11-27;01.00.00;4,2;1531.0;-200.0;18,0;1238.0;685.0;619.0;140.0;1583.0;1774.0;12,7;77,5;1,1339;;;2004
2004-11-27;02.00.00;3,8;1424.0;-200.0;14,9;1145.0;574.0;641.0;122.0;1482.0;1615.0;12,4;78,4;1,1269;;;2004
2004-11-27;03.00.00;2,7;1279.0;-200.0;10,2;986.0;-200.0;756.0;-200.0;1362.0;1473.0;11,9;79,7;1,1075;;;2004
2004-11-27;04.00.00;2,4;1250.0;-200.0;9,1;942.0;319.0;755.0;103.0;1323.0;1380.0;11,9;80,7;1,1199;;;2004
2004-11-27;05.00.00;2;1189.0;-200.0;7,3;870.0;263.0;821.0;97.0;1272.0;1251.0;13,2;75,8;1,1459;;;2004
2004-11-27;06.00.00;1,7;1197.0;-200.0;7,6;881.0;320.0;820.0;99.0;1295.0;1173.0;12,3;81,9;1,1674;;;2004
2004-11-27;07.00.00;2,1;1273.0;-200.0;9,2;946.0;439.0;729.0;110.0;1349.0;1217.0;12,8;80,8;1,1898;;;2004
2004-11-27;08.00.00;2,5;1298.0;-200.0;11,1;1017.0;398.0;727.0;110.0;1418.0;1193.0;13,7;76,3;1,1932;;;2004
2004-11-27;09.00.00;3,8;1453.0;-200.0;16,3;1190.0;637.0;583.0;121.0;1644.0;1358.0;13,4;78,8;1,2104;;;2004
2004-11-27;10.00.00;3,9;1492.0;-200.0;17,8;1233.0;699.0;561.0;122.0;1672.0;1481.0;13,8;77,8;1,2201;;;2004
2004-11-27;11.00.00;4,2;1481.0;-200.0;16,7;1202.0;699.0;768.0;136.0;1639.0;1532.0;15,1;73,2;1,2440;;;2004
2004-11-27;12.00.00;4;1524.0;-200.0;17,6;1228.0;707.0;853.0;170.0;1646.0;1675.0;15,8;70,5;1,2557;;;2004
2004-11-27;13.00.00;4,4;1562.0;-200.0;19,4;1280.0;743.0;479.0;156.0;1711.0;1709.0;15,4;73,3;1,2700;;;2004
2004-11-27;14.00.00;4,7;1567.0;-200.0;20,1;1300.0;745.0;473.0;158.0;1753.0;1743.0;15,6;71,4;1,2596;;;2004
2004-11-27;15.00.00;4,6;1568.0;-200.0;19,4;1280.0;741.0;479.0;174.0;1703.0;1774.0;16,3;68,7;1,2596;;;2004
2004-11-27;16.00.00;4,8;1622.0;-200.0;20,5;1312.0;765.0;477.0;187.0;1727.0;1804.0;16,4;68,2;1,2662;;;2004
2004-11-27;17.00.00;4,5;1515.0;-200.0;18,7;1259.0;632.0;508.0;147.0;1695.0;1555.0;15,6;70,2;1,2380;;;2004
2004-11-27;18.00.00;5,6;1603.0;-200.0;24,5;1417.0;808.0;459.0;136.0;1871.0;1621.0;14,2;75,8;1,2202;;;2004
2004-11-27;19.00.00;4,9;1514.0;-200.0;21,3;1334.0;703.0;489.0;134.0;1755.0;1614.0;14,0;74,6;1,1865;;;2004
2004-11-27;20.00.00;5,3;1567.0;-200.0;23,5;1392.0;764.0;470.0;126.0;1821.0;1637.0;13,3;75,8;1,1506;;;2004
2004-11-27;21.00.00;4,6;1380.0;-200.0;15,5;1163.0;667.0;573.0;130.0;1547.0;1485.0;13,7;72,5;1,1326;;;2004
2004-11-27;22.00.00;2,4;1214.0;-200.0;9,9;972.0;355.0;663.0;98.0;1359.0;1280.0;12,8;73,8;1,0853;;;2004
2004-11-27;23.00.00;2,7;1225.0;-200.0;10,1;982.0;359.0;656.0;89.0;1358.0;1236.0;11,2;78,3;1,0415;;;2004
2004-11-28;00.00.00;2,5;1250.0;-200.0;10,3;989.0;327.0;665.0;88.0;1343.0;1204.0;10,6;79,4;1,0133;;;2004
2004-11-28;01.00.00;2,3;1143.0;-200.0;7,6;882.0;289.0;738.0;86.0;1260.0;1069.0;10,8;77,5;1,0027;;;2004
2004-11-28;02.00.00;-200;1046.0;-200.0;6,1;817.0;-200.0;790.0;-200.0;1214.0;957.0;10,5;78,6;0,9976;;;2004
2004-11-28;03.00.00;1,3;953.0;-200.0;4,2;722.0;138.0;911.0;70.0;1148.0;828.0;10,3;77,6;0,9743;;;2004
2004-11-28;04.00.00;1;913.0;-200.0;3,1;659.0;86.0;1010.0;55.0;1121.0;748.0;10,3;74,9;0,9362;;;2004
2004-11-28;05.00.00;0,9;858.0;-200.0;1,6;554.0;60.0;1207.0;45.0;1047.0;663.0;11,2;69,0;0,9159;;;2004
2004-11-28;06.00.00;0,7;848.0;-200.0;1,7;560.0;62.0;1206.0;44.0;1045.0;644.0;8,9;77,1;0,8804;;;2004
2004-11-28;07.00.00;0,8;871.0;-200.0;1,5;548.0;73.0;1197.0;50.0;1025.0;662.0;9,5;73,3;0,8719;;;2004
2004-11-28;08.00.00;1;909.0;-200.0;2,6;624.0;157.0;1056.0;74.0;1073.0;736.0;8,6;77,2;0,8617;;;2004
2004-11-28;09.00.00;1,1;906.0;-200.0;2,8;637.0;166.0;1024.0;81.0;1070.0;761.0;8,6;76,6;0,8586;;;2004
2004-11-28;10.00.00;0,8;859.0;-200.0;1,9;573.0;98.0;1126.0;65.0;1039.0;696.0;9,7;72,0;0,8649;;;2004
2004-11-28;11.00.00;1,4;1028.0;-200.0;5,2;773.0;153.0;877.0;76.0;1194.0;871.0;11,1;68,2;0,8979;;;2004
2004-11-28;12.00.00;2,2;1089.0;-200.0;6,5;835.0;307.0;778.0;110.0;1216.0;1004.0;11,8;65,0;0,8966;;;2004
2004-11-28;13.00.00;2,7;1184.0;-200.0;9,4;954.0;416.0;701.0;124.0;1313.0;1133.0;12,1;64,8;0,9135;;;2004
2004-11-28;14.00.00;2,3;1136.0;-200.0;8,2;906.0;346.0;729.0;120.0;1274.0;1140.0;12,6;63,2;0,9209;;;2004
2004-11-28;15.00.00;1,9;1069.0;-200.0;6,9;854.0;252.0;780.0;99.0;1242.0;999.0;13,4;61,9;0,9513;;;2004
2004-11-28;16.00.00;2,7;1214.0;-200.0;8,6;922.0;326.0;741.0;117.0;1273.0;1124.0;13,3;63,3;0,9597;;;2004
2004-11-28;17.00.00;3,2;1212.0;-200.0;8,6;926.0;490.0;720.0;132.0;1283.0;1193.0;11,2;70,9;0,9406;;;2004
2004-11-28;18.00.00;3,2;1218.0;-200.0;10,1;981.0;452.0;677.0;113.0;1335.0;1258.0;9,6;76,5;0,9184;;;2004
2004-11-28;19.00.00;3,5;1279.0;-200.0;12,6;1069.0;542.0;628.0;117.0;1418.0;1356.0;9,9;76,3;0,9296;;;2004
2004-11-28;20.00.00;4,5;1382.0;-200.0;16,5;1196.0;605.0;573.0;127.0;1543.0;1468.0;10,4;74,6;0,9394;;;2004
